MSN,YYYYMM,Value,Column_Order,Description,Unit
SOT7BUS,200907,1.632,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200908,1.615,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200909,1.473,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200910,1.342,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200911,1.101,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200912,1.045,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,200913,15.733,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201001,1.342,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201002,1.446,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201003,1.992,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201004,2.196,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201005,2.424,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201006,2.446,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201007,2.568,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201008,2.541,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201009,2.318,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201010,2.112,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201011,1.733,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201012,1.645,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201013,24.763,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201101,2.123,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201102,2.289,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201103,3.153,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201104,3.475,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201105,3.837,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201106,3.871,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201107,4.064,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201108,4.022,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201109,3.668,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201110,3.343,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201111,2.742,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201112,2.603,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201113,39.19,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201201,3.349,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201202,3.61,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201203,4.974,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201204,5.482,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201205,6.052,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201206,6.107,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201207,6.411,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201208,6.344,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201209,5.786,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201210,5.273,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201211,4.326,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201212,4.106,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201213,61.82,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201301,4.229,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201302,4.558,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201303,6.281,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201304,6.922,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201305,7.642,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201306,7.71,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201307,8.094,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201308,8.01,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201309,7.306,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201310,6.659,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201311,5.462,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201312,5.185,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201313,78.057,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201401,5.935,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201402,6.313,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201403,8.626,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201404,9.4,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201405,10.385,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201406,10.466,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201407,10.922,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201408,10.833,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201409,9.951,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201410,9.176,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201411,7.53,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201412,7.285,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201413,106.823,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201501,6.956,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201502,7.602,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201503,10.564,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201504,11.775,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201505,12.989,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201506,13.121,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201507,13.854,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201508,13.681,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201509,12.391,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201510,11.161,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201511,9.152,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201512,8.517,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201513,131.764,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201601,9.044,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201602,10.567,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201603,14.08,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201604,15.722,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201605,17.347,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201606,17.797,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201607,18.467,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201608,17.925,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201609,16.021,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201610,14.329,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201611,11.603,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201612,10.775,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201613,173.676,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201701,11.48,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201702,12.752,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201703,18.172,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201704,20.224,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201705,22.325,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201706,22.911,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201707,23.536,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201708,22.845,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201709,20.502,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201710,18.333,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201711,14.382,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201712,13.56,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201713,221.022,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201801,14.743,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201802,16.081,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201803,22.159,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201804,24.942,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201805,27.414,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201806,27.85,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201807,28.645,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201808,27.466,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201809,24.347,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201810,21.775,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201811,17.346,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201812,16.158,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201813,268.926,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201901,16.948,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201902,18.334,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201903,25.951,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201904,28.896,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201905,31.602,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201906,32.094,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201907,33.484,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201908,32.159,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201909,28.54,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201910,25.224,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201911,19.836,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201912,18.226,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,201913,311.296,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202001,20.288,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202002,23.009,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202003,30.037,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202004,33.476,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202005,37.437,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202006,37.452,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202007,38.647,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202008,36.834,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202009,32.649,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202010,29.04,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202011,23.571,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202012,21.836,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202013,364.276,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202101,24.06,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202102,25.68,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202103,35.875,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202104,40.295,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202105,44.25,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202106,44.841,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202107,45.691,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202108,43.374,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202109,38.552,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202110,33.81,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202111,28.631,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202112,25.033,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202113,430.093,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202201,28.958,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202202,31.982,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202203,44.086,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202204,48.413,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202205,53.416,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202206,53.269,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202207,55.201,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SOT7BUS,202208,53.082,5,Small-Scale Solar Energy Consumption for Electricity: Total,Trillion Btu
SODTBUS,194913,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195013,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195113,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195213,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195313,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195413,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195513,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195613,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195713,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195813,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,195913,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196013,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196113,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196213,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196313,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196413,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196513,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196613,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196713,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196813,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,196913,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197013,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197113,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197213,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197301,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197302,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197303,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197304,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197305,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197306,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197307,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197308,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197309,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197310,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197311,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197312,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197313,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197401,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197402,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197403,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197404,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197405,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197406,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197407,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197408,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197409,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197410,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197411,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197412,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197413,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197501,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197502,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197503,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197504,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197505,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197506,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197507,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197508,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197509,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197510,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197511,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197512,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197513,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197601,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197602,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197603,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197604,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197605,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197606,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197607,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197608,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197609,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197610,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197611,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197612,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197613,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197701,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197702,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197703,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197704,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197705,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197706,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197707,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197708,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197709,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197710,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197711,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197712,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197713,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197801,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197802,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197803,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197804,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197805,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197806,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197807,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197808,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197809,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197810,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197811,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197812,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197813,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197901,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197902,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197903,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197904,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197905,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197906,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197907,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197908,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197909,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197910,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197911,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197912,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,197913,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,198001,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,198002,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,198003,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,198004,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
SODTBUS,198005,Not Available,6,Small-Scale Solar Energy Consumption: Total,Trillion Btu
